"ano","sq_candidato","nome_candidato","descricao_cargo","sigla_partido","desc_sit_cand_tot","sigla_uf","total_votos","sexo","estado_civil","grau_instrucao","descricao_ocupacao","cor_raca","data_nascimento","descricao_nacionalidade"
2014,70000000676,"JOÃO ALBERTO FRAGA SILVA","DEPUTADO FEDERAL","DEM","ELEITO POR QP","DF",155056,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","POLICIAL MILITAR","PARDA","02/06/1956","BRASILEIRA NATA"
2014,70000000834,"RONALDO FONSECA DE SOUZA","DEPUTADO FEDERAL","PROS","ELEITO POR QP","DF",84583,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/04/1959","BRASILEIRA NATA"
2014,70000000841,"ÉRIKA JUCÁ KOKAY","DEPUTADO FEDERAL","PT","ELEITO POR QP","DF",92558,"FEMININO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","15/08/1957","BRASILEIRA NATA"
2014,70000000891,"RÔNEY TÂNIOS NEMER","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","DF",82594,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO ESTADUAL","BRANCA","08/02/1963","BRASILEIRA NATA"
2014,70000001075,"IZALCI LUCAS FERREIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","DF",71937,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","07/04/1956","BRASILEIRA NATA"
2014,80000000167,"MARCUS ANTÔNIO VICENTE","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","ES",45525,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","REPRESENTANTE COMERCIAL","BRANCA","28/04/1954","BRASILEIRA NATA"
2014,80000000169,"EVAIR VIEIRA DE MELO","DEPUTADO FEDERAL","PV","ELEITO POR QP","ES",48829,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","TÉCNICO EM AGRONOMIA E AGRIMENSURA","BRANCA","02/04/1972","BRASILEIRA NATA"
2014,80000000357,"PAULO ROBERTO FOLETTO","DEPUTADO FEDERAL","PSB","ELEITO POR QP","ES",88110,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","30/04/1956","BRASILEIRA NATA"
2014,80000000387,"ANTONIO SERGIO ALVES VIDIGAL","DEPUTADO FEDERAL","PDT","ELEITO POR QP","ES",161744,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","PARDA","08/05/1957","BRASILEIRA NATA"
2014,80000000399,"GIVALDO VIEIRA DA SILVA","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","ES",50928,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","28/10/1969","BRASILEIRA NATA"
2014,80000000400,"HELDER IGNACIO SALOMAO","DEPUTADO FEDERAL","PT","ELEITO POR QP","ES",83967,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO SUPERIOR","BRANCA","08/03/1964","BRASILEIRA NATA"
2014,80000000426,"ROSILDA DE FREITAS","SENADOR","PMDB","ELEITO","ES",776978,"FEMININO","SOLTEIRO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","23/01/1949","BRASILEIRA NATA"
2014,80000000461,"WELINGTON COIMBRA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","ES",94759,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","21/06/1954","BRASILEIRA NATA"
2014,80000000473,"CARLOS HUMBERTO MANNATO","DEPUTADO FEDERAL","SD","ELEITO POR MÉDIA","ES",67631,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","07/08/1957","BRASILEIRA NATA"
2014,80000000477,"JORGE SILVA","DEPUTADO FEDERAL","PROS","ELEITO POR QP","ES",69880,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","PRETA","03/06/1952","BRASILEIRA NATA"
2014,80000000481,"MAX FREITAS MAURO FILHO","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","ES",91210,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO FEDERAL","PARDA","24/06/1968","BRASILEIRA NATA"
2014,90000000324,"RUBENS OTONI GOMIDE","DEPUTADO FEDERAL","PT","ELEITO POR QP","GO",115874,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","06/02/1956","BRASILEIRA NATA"
2014,90000000605,"RONALDO RAMOS CAIADO","SENADOR","DEM","ELEITO","GO",1283665,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","25/09/1949","BRASILEIRA NATA"
2014,90000000611,"PEDRO PINHEIRO CHAVES","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","GO",77925,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","28/08/1958","BRASILEIRA NATA"
2014,90000000615,"DANIEL ELIAS CARVALHO VILELA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","GO",179214,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/10/1983","BRASILEIRA NATA"
2014,90000000623,"LUCAS DE CASTRO SANTOS","DEPUTADO FEDERAL","SD","ELEITO POR QP","GO",78387,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES","PARDA","08/04/1987","BRASILEIRA NATA"
2014,90000000711,"MARCOS ABRAO RORIZ SOARES DE CARVALHO","DEPUTADO FEDERAL","PPS","ELEITO POR QP","GO",92347,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ECONOMISTA","BRANCA","15/02/1971","BRASILEIRA NATA"
2014,90000000712,"MAGDA MOFATTO HON","DEPUTADO FEDERAL","PR","ELEITO POR QP","GO",118458,"FEMININO","VIÚVO(A)","ENSINO FUNDAMENTAL INCOMPLETO","DEPUTADO","BRANCA","26/10/1948","BRASILEIRA NATA"
2014,90000000715,"JOVAIR OLIVEIRA ARANTES","DEPUTADO FEDERAL","PTB","ELEITO POR QP","GO",92945,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","04/06/1951","BRASILEIRA NATA"
2014,90000000718,"ROBERTO EGIDIO BALESTRA","DEPUTADO FEDERAL","PP","ELEITO POR QP","GO",85534,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","24/05/1944","BRASILEIRA NATA"
2014,90000000719,"FLAVIA CARREIRO ALBUQUERQUE MORAIS","DEPUTADO FEDERAL","PDT","ELEITO POR QP","GO",159122,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/04/1969","BRASILEIRA NATA"
2014,90000000720,"JOAO CAMPOS DE ARAUJO","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","GO",107344,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","28/12/1962","BRASILEIRA NATA"
2014,90000000723,"HEULER ABREU CRUVINEL","DEPUTADO FEDERAL","PSD","ELEITO POR QP","GO",90877,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","06/02/1978","BRASILEIRA NATA"
2014,90000000726,"THIAGO MELLO PEIXOTO DA SILVEIRA","DEPUTADO FEDERAL","PSD","ELEITO POR MÉDIA","GO",79666,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","22/07/1974","BRASILEIRA NATA"
2014,90000000735,"GIUSEPPE VECCI","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","GO",120283,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","ECONOMISTA","BRANCA","14/01/1957","BRASILEIRA NATA"
2014,90000000739,"WALDIR SOARES DE OLIVEIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","GO",274625,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","POLICIAL CIVIL","BRANCA","28/11/1962","BRASILEIRA NATA"
2014,90000000740,"FÁBIO FERNANDES DE SOUSA","DEPUTADO FEDERAL","PSDB","ELEITO POR MÉDIA","GO",82204,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/09/1982","BRASILEIRA NATA"
2014,90000000743,"CÉLIO ANTÔNIO DA SILVEIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","GO",110992,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","19/09/1959","BRASILEIRA NATA"
2014,90000000744,"ALEXANDRE BALDY DE SANT'ANNA BRAGA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","GO",107544,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","INDUSTRIAL","BRANCA","21/07/1980","BRASILEIRA NATA"
2014,100000000016,"ROBERTO COELHO ROCHA","SENADOR","PSB","ELEITO","MA",1476840,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","04/08/1965","BRASILEIRA NATA"
2014,100000000080,"ANDRÉ LUIS CARVALHO RIBEIRO","DEPUTADO FEDERAL","PEN","ELEITO POR QP","MA",56879,"MASCULINO","SOLTEIRO(A)","ENSINO MÉDIO COMPLETO","ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS","BRANCA","27/08/1989","BRASILEIRA NATA"
2014,100000000100,"ANTONIO DA CRUZ FILGUEIRA JUNIOR","DEPUTADO FEDERAL","PEN","ELEITO POR MÉDIA","MA",50962,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","02/03/1970","BRASILEIRA NATA"
2014,100000000215,"JOSE  CARLOS NUNES JUNIOR","DEPUTADO FEDERAL","PT","ELEITO POR QP","MA",90531,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","26/05/1955","BRASILEIRA NATA"
2014,100000000253,"JULIÃO AMIN CASTRO","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","MA",64896,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","01/10/1946","BRASILEIRA NATA"
2014,100000000262,"WEVERTON ROCHA MARQUES DE SOUSA","DEPUTADO FEDERAL","PDT","ELEITO POR QP","MA",81161,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","08/10/1979","BRASILEIRA NATA"
2014,100000000505,"JOSE JUSCELINO DOS SANTOS REZENDE FILHO","DEPUTADO FEDERAL","PRP","ELEITO POR QP","MA",83955,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","06/11/1984","BRASILEIRA NATA"
2014,100000000510,"ALUISIO GUIMARÃES MENDES FILHO","DEPUTADO FEDERAL","PSDC","ELEITO POR QP","MA",50658,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","SERVIDOR PÚBLICO FEDERAL","BRANCA","11/11/1961","BRASILEIRA NATA"
2014,100000000562,"HILDO AUGUSTO DA ROCHA NETO","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MA",125521,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADMINISTRADOR","BRANCA","22/04/1960","BRASILEIRA NATA"
2014,100000000564,"JOÃO MARCELO SANTOS SOUSA","DEPUTADO FEDERAL","PMDB","ELEITO POR MÉDIA","MA",83847,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","11/11/1973","BRASILEIRA NATA"
2014,100000000571,"CLEBER VERDE CORDEIRO MENDES","DEPUTADO FEDERAL","PRB","ELEITO POR QP","MA",105243,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","10/05/1972","BRASILEIRA NATA"
2014,100000000581,"PEDRO FERNANDES RIBEIRO","DEPUTADO FEDERAL","PTB","ELEITO POR QP","MA",85507,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","02/03/1949","BRASILEIRA NATA"
2014,100000000590,"CARLOS VICTOR GUTERRES MENDES","DEPUTADO FEDERAL","PV","ELEITO POR QP","MA",85034,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","PARDA","22/08/1979","BRASILEIRA NATA"
2014,100000000591,"JOSÉ SARNEY FILHO","DEPUTADO FEDERAL","PV","ELEITO POR QP","MA",91669,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","14/06/1957","BRASILEIRA NATA"
2014,100000000603,"ELIZIANE PEREIRA GAMA FERREIRA","DEPUTADO FEDERAL","PPS","ELEITO POR QP","MA",133575,"FEMININO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","27/02/1977","BRASILEIRA NATA"
2014,100000000613,"JOSÉ REINALDO CARNEIRO TAVARES","DEPUTADO FEDERAL","PSB","ELEITO POR QP","MA",86728,"MASCULINO","SEPARADO(A) JUDICIALMENTE","SUPERIOR COMPLETO","ENGENHEIRO","BRANCA","19/03/1939","BRASILEIRA NATA"
2014,100000000615,"JOÃO CASTELO RIBEIRO GONÇALVES","DEPUTADO FEDERAL","PSDB","ELEITO POR MÉDIA","MA",52783,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","19/10/1937","BRASILEIRA NATA"
2014,100000000627,"RUBENS PEREIRA E SILVA JUNIOR","DEPUTADO FEDERAL","PC do B","ELEITO POR QP","MA",118115,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","16/03/1984","BRASILEIRA NATA"
2014,100000000628,"WALDIR MARANHÃO CARDOSO","DEPUTADO FEDERAL","PP","ELEITO POR QP","MA",66274,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","04/08/1955","BRASILEIRA NATA"
2014,110000000017,"NILSON APARECIDO LEITÃO","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MT",127749,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","BRANCA","25/02/1969","BRASILEIRA NATA"
2014,110000000023,"VICTÓRIO GALLI FILHO","DEPUTADO FEDERAL","PSC","ELEITO POR MÉDIA","MT",64691,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PROFESSOR DE ENSINO SUPERIOR","BRANCA","30/04/1961","BRASILEIRA NATA"
2014,110000000293,"WELLINGTON ANTONIO FAGUNDES","SENADOR","PR","ELEITO","MT",646344,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","31/05/1957","BRASILEIRA NATA"
2014,110000000297,"SÁGUAS MORAES SOUSA","DEPUTADO FEDERAL","PT","ELEITO POR QP","MT",97858,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/04/1963","BRASILEIRA NATA"
2014,110000000304,"CARLOS GOMES BEZERRA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MT",95739,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","04/11/1941","BRASILEIRA NATA"
2014,110000000315,"VALTENIR LUIZ PEREIRA","DEPUTADO FEDERAL","PROS","ELEITO POR MÉDIA","MT",62923,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","24/11/1971","BRASILEIRA NATA"
2014,110000000401,"FABIO PAULINO GARCIA","DEPUTADO FEDERAL","PSB","ELEITO POR QP","MT",104976,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","29/06/1977","BRASILEIRA NATA"
2014,110000000438,"EZEQUIEL ANGELO FONSECA","DEPUTADO FEDERAL","PP","ELEITO POR MÉDIA","MT",90888,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","28/10/1963","BRASILEIRA NATA"
2014,110000000541,"ADILTON DOMINGOS SACHETTI","DEPUTADO FEDERAL","PSB","ELEITO POR QP","MT",112722,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PRODUTOR AGROPECUÁRIO","BRANCA","05/02/1956","BRASILEIRA NATA"
2014,120000000021,"MARCIO CAMPOS MONTEIRO","DEPUTADO FEDERAL","PSDB","ELEITO POR MÉDIA","MS",56441,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","PECUARISTA","BRANCA","21/11/1956","BRASILEIRA NATA"
2014,120000000072,"LUIZ HENRIQUE MANDETTA","DEPUTADO FEDERAL","DEM","ELEITO POR QP","MS",57374,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","30/11/1964","BRASILEIRA NATA"
2014,120000000111,"GERALDO RESENDE PEREIRA","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MS",87546,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","20/04/1955","BRASILEIRA NATA"
2014,120000000115,"TEREZA CRISTINA CORREA DA COSTA DIAS","DEPUTADO FEDERAL","PSB","ELEITO POR QP","MS",75149,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","06/07/1954","BRASILEIRA NATA"
2014,120000000116,"CARLOS EDUARDO XAVIER MARUN","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MS",91816,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","21/11/1960","BRASILEIRA NATA"
2014,120000000278,"SIMONE NASSAR TEBET","SENADOR","PMDB","ELEITO","MS",640336,"FEMININO","CASADO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","22/02/1970","BRASILEIRA NATA"
2014,120000000497,"VANDER LUIZ DOS SANTOS LOUBET","DEPUTADO FEDERAL","PT","ELEITO POR QP","MS",69504,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","22/01/1964","BRASILEIRA NATA"
2014,120000000500,"JOSÉ ORCÍRIO MIRANDA DOS SANTOS","DEPUTADO FEDERAL","PT","ELEITO POR QP","MS",160556,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","VEREADOR","BRANCA","24/05/1950","BRASILEIRA NATA"
2014,120000000508,"DAGOBERTO NOGUEIRA FILHO","DEPUTADO FEDERAL","PDT","ELEITO POR MÉDIA","MS",54813,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","21/07/1955","BRASILEIRA NATA"
2014,130000000120,"EROS FERREIRA BIONDINI","DEPUTADO FEDERAL","PTB","ELEITO POR QP","MG",179073,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","20/05/1971","BRASILEIRA NATA"
2014,130000000359,"FABIO AUGUSTO RAMALHO DOS SANTOS","DEPUTADO FEDERAL","PV","ELEITO POR QP","MG",83567,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","22/12/1961","BRASILEIRA NATA"
2014,130000000396,"LUIZ GONZAGA RIBEIRO","DEPUTADO FEDERAL","PDT","ELEITO POR QP","MG",93997,"MASCULINO","CASADO(A)","ENSINO MÉDIO COMPLETO","DEPUTADO","BRANCA","31/05/1962","BRASILEIRA NATA"
2014,130000000398,"MARIO LUCIO HERINGER","DEPUTADO FEDERAL","PDT","ELEITO POR QP","MG",90738,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","30/09/1954","BRASILEIRA NATA"
2014,130000000439,"EDSON MOREIRA DA SILVA","DEPUTADO FEDERAL","PTN","ELEITO POR QP","MG",49391,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","VEREADOR","PARDA","16/04/1959","BRASILEIRA NATA"
2014,130000000650,"DOMINGOS SAVIO CAMPOS RESENDE","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MG",143901,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","25/03/1957","BRASILEIRA NATA"
2014,130000000651,"BONIFÁCIO JOSÉ TAMM DE ANDRADA","DEPUTADO FEDERAL","PSDB","ELEITO POR MÉDIA","MG",83628,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","14/05/1930","BRASILEIRA NATA"
2014,130000000661,"RODRIGO BATISTA DE CASTRO","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MG",292848,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","15/07/1971","BRASILEIRA NATA"
2014,130000000662,"PAULO ABI-ACKEL","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MG",104849,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","ADVOGADO","BRANCA","21/06/1963","BRASILEIRA NATA"
2014,130000000663,"DIMAS FABIANO TOLEDO JÚNIOR","DEPUTADO FEDERAL","PP","ELEITO POR QP","MG",129096,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","23/05/1973","BRASILEIRA NATA"
2014,130000000665,"ANTÔNIO PINHEIRO JÚNIOR","DEPUTADO FEDERAL","PP","ELEITO POR QP","MG",148239,"MASCULINO","CASADO(A)","ENSINO FUNDAMENTAL COMPLETO","EMPRESÁRIO","PARDA","23/04/1960","BRASILEIRA NATA"
2014,130000000666,"LUIZ FERNANDO RAMOS FARIA","DEPUTADO FEDERAL","PP","ELEITO POR QP","MG",117542,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","12/09/1957","BRASILEIRA NATA"
2014,130000000667,"ODELMO LEÃO CARNEIRO SOBRINHO","DEPUTADO FEDERAL","PP","ELEITO POR QP","MG",179652,"MASCULINO","DIVORCIADO(A)","ENSINO MÉDIO INCOMPLETO","PECUARISTA","BRANCA","26/05/1946","BRASILEIRA NATA"
2014,130000000669,"MARCOS MONTES CORDEIRO","DEPUTADO FEDERAL","PSD","ELEITO POR QP","MG",116175,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","03/08/1949","BRASILEIRA NATA"
2014,130000000672,"AELTON JOSÉ DE FREITAS","DEPUTADO FEDERAL","PR","ELEITO POR QP","MG",91103,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","15/12/1961","BRASILEIRA NATA"
2014,130000000680,"JOSÉ SILVA SOARES","DEPUTADO FEDERAL","SD","ELEITO POR QP","MG",109925,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/05/1963","BRASILEIRA NATA"
2014,130000000683,"LINCOLN DINIZ PORTELA","DEPUTADO FEDERAL","PR","ELEITO POR QP","MG",98834,"MASCULINO","CASADO(A)","SUPERIOR INCOMPLETO","DEPUTADO","BRANCA","03/11/1953","BRASILEIRA NATA"
2014,130000000687,"OLAVO BILAC PINTO NETO","DEPUTADO FEDERAL","PR","ELEITO POR QP","MG",123377,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","08/06/1963","BRASILEIRA NATA"
2014,130000000691,"CARLOS DO CARMO ANDRADE MELLES","DEPUTADO FEDERAL","DEM","ELEITO POR QP","MG",107906,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/03/1947","BRASILEIRA NATA"
2014,130000000692,"CAIO NARCIO RODRIGUES DA SILVEIRA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MG",101040,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","OUTROS","BRANCA","21/08/1986","BRASILEIRA NATA"
2014,130000000696,"EDUARDO LUIZ BARROS BARBOSA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MG",130453,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","25/08/1958","BRASILEIRA (NATURALIZADA)"
2014,130000000703,"MARCUS VINICIUS CAETANO PESTANA DA SILVA","DEPUTADO FEDERAL","PSDB","ELEITO POR QP","MG",131687,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","13/06/1960","BRASILEIRA NATA"
2014,130000000707,"MISAEL ARTUR FERREIRA VARELLA","DEPUTADO FEDERAL","DEM","ELEITO POR QP","MG",258363,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","27/11/1959","BRASILEIRA NATA"
2014,130000000716,"DIEGO LEONARDO DE ANDRADE CARVALHO","DEPUTADO FEDERAL","PSD","ELEITO POR QP","MG",114240,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","08/08/1977","BRASILEIRA NATA"
2014,130000000718,"JAIME MARTINS FILHO","DEPUTADO FEDERAL","PSD","ELEITO POR QP","MG",158907,"MASCULINO","DIVORCIADO(A)","SUPERIOR COMPLETO","EMPRESÁRIO","BRANCA","17/06/1953","BRASILEIRA NATA"
2014,130000000727,"RENZO DO AMARAL BRAZ","DEPUTADO FEDERAL","PP","ELEITO POR QP","MG",109510,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","11/04/1980","BRASILEIRA NATA"
2014,130000000832,"ADELMO CARNEIRO LEAO","DEPUTADO FEDERAL","PT","ELEITO POR MÉDIA","MG",57921,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","25/05/1949","BRASILEIRA NATA"
2014,130000000856,"GABRIEL GUIMARÃES DE ANDRADE","DEPUTADO FEDERAL","PT","ELEITO POR QP","MG",200014,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","06/06/1983","BRASILEIRA NATA"
2014,130000000857,"GEORGE HILTON DOS SANTOS CECILIO","DEPUTADO FEDERAL","PRB","ELEITO POR QP","MG",146792,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PARDA","11/06/1971","BRASILEIRA NATA"
2014,130000000865,"JOSE LEONARDO COSTA MONTEIRO","DEPUTADO FEDERAL","PT","ELEITO POR QP","MG",115336,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","PRETA","09/10/1951","BRASILEIRA NATA"
2014,130000000870,"JOSÉ SARAIVA FELIPE","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MG",111317,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","MÉDICO","BRANCA","26/03/1952","BRASILEIRA NATA"
2014,130000000871,"JOÃO CARLOS SIQUEIRA","DEPUTADO FEDERAL","PT","ELEITO POR QP","MG",112722,"MASCULINO","SOLTEIRO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","28/02/1967","BRASILEIRA NATA"
2014,130000000872,"LAUDIVIO ALVARENGA CARVALHO","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MG",78762,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","JORNALISTA E REDATOR","BRANCA","16/07/1962","BRASILEIRA NATA"
2014,130000000874,"LEONARDO LEMOS BARROS QUINTÃO","DEPUTADO FEDERAL","PMDB","ELEITO POR QP","MG",118470,"MASCULINO","CASADO(A)","SUPERIOR COMPLETO","DEPUTADO","BRANCA","01/04/1975","BRASILEIRA NATA"
2014,130000000882,"MARIA DO SOCORRO JÔ MORAES","DEPUTADO FEDERAL","PC do B","ELEITO POR MÉDIA","MG",67650,"FEMININO","DIVORCIADO(A)","SUPERIOR INCOMPLETO","SERVIDOR PÚBLICO FEDERAL","PARDA","09/08/1946","BRASILEIRA NATA"
